x
Pachyramphus homochrous
Pachyramphus aglaiae
Pachyramphus minor
Pachyramphus validus
Pachyramphus polychopterus
Pachyramphus albogriseus
Pachyramphus marginatus
Pachyramphus major
Pachyramphus castaneus
Pachyramphus cinnamomeus
Pachyramphus surinamus
Xenopsaris albinucha
Tityra cayana
Tityra semifasciata
Tityra inquisitor
Iodopleura fusca
Iodopleura pipra
Iodopleura isabellae
Laniocera rufescens
Laniocera hypopyrra
Laniisoma elegans
Laniisoma buckleyi
Schiffornis turdina
Schiffornis virescens
Schiffornis major
Myiobius villosus
Myiobius atricaudus
Myiobius barbatus
Myiobius sulphureipygius
Terenotriccus erythrurus
Onychorhynchus mexicanus
Onychorhynchus coronatus
Onychorhynchus occidentalis
Onychorhynchus swainsoni
Carpodectes hopkei
Carpodectes nitidus
Carpodectes antoniae
Xipholena punicea
Xipholena lamellipennis
Xipholena atropurpurea
Calyptura cristata
Gymnoderus foetidus
Conioptilon mcilhennyi
Porphyrolaema porphyrolaema
Procnias nudicollis
Procnias averano
Procnias tricarunculatus
Procnias albus
Lipaugus fuscocinereus
Lipaugus weberi
Lipaugus streptophorus
Lipaugus uropygialis
Lipaugus vociferans
Lipaugus unirufus
Lipaugus lanioides
Tijuca condita
Tijuca atra
Cotinga cayana
Cotinga maynana
Cotinga nattererii
Cotinga ridgwayi
Cotinga maculata
Cotinga amabilis
Cotinga cotinga
Cephalopterus ornatus
Cephalopterus glabricollis
Cephalopterus penduliger
Perissocephalus tricolor
Pyroderus scutatus
Querula purpurata
Haematoderus militaris
Snowornis subalaris
Snowornis cryptolophus
Carpornis cucullata
Carpornis melanocephala
Doliornis sclateri
Doliornis remseni
Ampelion rubrocristatus
Ampelion rufaxilla
Phytotoma rara
Phytotoma rutila
Phytotoma raimondii
Phibalura flavirostris
Zaratornis stresemanni
Phoenicircus nigricollis
Phoenicircus carnifex
Rupicola rupicola
Rupicola peruvianus
Pipreola whitelyi
Pipreola aureopectus
Pipreola chlorolepidota
Pipreola frontalis
Pipreola lubomirskii
Pipreola intermedia
Pipreola jucunda
Pipreola pulchra
Pipreola arcuata
Pipreola formosa
Pipreola riefferii
Ampelioides tschudii
Pipra chloromeros
Machaeropterus deliciosus
Pipra cornuta
Pipra pipra
Pipra erythrocephala
Pipra mentalis
Pipra rubrocapilla
Machaeropterus regulus
Machaeropterus pyrocephalus
Pipra fasciicauda
Pipra aureola
Pipra filicauda
Manacus manacus
Manacus vitellinus
Manacus candei
Manacus aurantiacus
Heterocercus aurantiivertex
Heterocercus linteatus
Heterocercus flavivertex
Lepidothrix suavissima
Lepidothrix nattereri
Lepidothrix coronata
Lepidothrix coeruleocapilla
Lepidothrix iris
Lepidothrix isidorei
Lepidothrix serena
Lepidothrix vilasboasi
Chiroxiphia lanceolata
Chiroxiphia boliviana
Chiroxiphia linearis
Chiroxiphia caudata
Chiroxiphia pareola
Antilophia galeata
Antilophia bokermanni
Corapipo gutturalis
Corapipo altera
Corapipo leucorrhoa
Masius chrysopterus
Ilicura militaris
Xenopipo atronitens
Xenopipo flavicapilla
Xenopipo holochlora
Xenopipo uniformis
Xenopipo unicolor
Neopelma chrysolophum
Neopelma sulphureiventer
Neopelma chrysocephalum
Neopelma pallescens
Neopelma aurifrons
Tyranneutes virescens
Tyranneutes stolzmanni
Cranioleuca curtata
Cranioleuca vulpecula
Cranioleuca antisiensis
Cranioleuca hellmayri
Cranioleuca semicinerea
Cranioleuca gutturata
Cranioleuca baroni
Cranioleuca pallida
Cranioleuca erythrops
Cranioleuca muelleri
Cranioleuca subcristata
Cranioleuca demissa
Cranioleuca henricae
Cranioleuca obsoleta
Cranioleuca pyrrhophia
Cranioleuca albicapilla
Cranioleuca vulpina
Cranioleuca dissita
Cranioleuca albiceps
Cranioleuca marcapatae
Cranioleuca sulphurifera
Limnoctites rectirostris
Thripophaga macroura
Thripophaga cherriei
Thripophaga berlepschi
Thripophaga fusciceps
Roraimia adusta
Siptornis striaticollis
Xenerpestes minlosi
Xenerpestes singularis
Metopothrix aurantiaca
Acrobatornis fonsecai
Asthenes arequipae
Pseudoseisura gutturalis
Pseudoseisura unirufa
Pseudoseisura lophotes
Pseudoseisura cristata
Asthenes heterura
Spartonoica maluroides
Asthenes humicola
Asthenes cactorum
Asthenes virgata
Synallaxis frontalis
Synallaxis albescens
Synallaxis subpudica
Synallaxis azarae
Synallaxis brachyura
Synallaxis maranonica
Synallaxis propinqua
Synallaxis spixi
Synallaxis stictothorax
Gyalophylax hellmayri
Synallaxis cabanisi
Synallaxis zimmeri
Synallaxis albilora
Certhiaxis cinnamomeus
Certhiaxis mustelinus
Schoeniophylax phryganophilus
Synallaxis hypospodia
Synallaxis moesta
Synallaxis whitneyi
Synallaxis kollari
Synallaxis tithys
Synallaxis ruficapilla
Synallaxis scutata
Synallaxis gujanensis
Synallaxis macconnelli
Synallaxis unirufa
Synallaxis erythrothorax
Synallaxis castanea
Synallaxis candei
Synallaxis albigularis
Synallaxis fuscorufa
Synallaxis infuscata
Synallaxis rutilans
Synallaxis courseni
Synallaxis cinnamomea
Synallaxis cherriei
Synallaxis cinerascens
Asthenes steinbachi
Asthenes patagonica
Siptornopsis hypochondriaca
Schizoeaca coryi
Schizoeaca helleri
Schizoeaca perijana
Schizoeaca vilcabambae
Schizoeaca fuliginosa
Schizoeaca griseomurina
Schizoeaca harterti
Schizoeaca palpebralis
Asthenes ottonis
Asthenes pudibunda
Asthenes hudsoni
Asthenes pyrrholeuca
Asthenes luizae
Oreophylax moreirae
Asthenes anthoides
Asthenes maculicauda
Asthenes sclateri
Asthenes wyatti
Asthenes modesta
Asthenes berlepschi
Asthenes humilis
Asthenes huancavelicae
Asthenes flammulata
Asthenes urubambensis
Asthenes baeri
Asthenes dorbignyi
Coryphistera alaudina
Anumbius annumbi
Hellmayrea gularis
Phacellodomus rufifrons
Phacellodomus ferrugineigula
Phacellodomus striaticeps
Phacellodomus sibilatrix
Phacellodomus inornatus
Phacellodomus maculipectus
Phacellodomus erythrophthalmus
Phacellodomus ruber
Phacellodomus dorsalis
Phacellodomus striaticollis
Leptasthenura aegithaloides
Leptasthenura striolata
Leptasthenura andicola
Leptasthenura fuliginiceps
Leptasthenura xenothorax
Leptasthenura platensis
Leptasthenura pileata
Leptasthenura setaria
Sylviorthorhynchus desmursii
Leptasthenura striata
Leptasthenura yanacensis
Aphrastura masafuerae
Aphrastura spinicauda
Cinclodes albiventris
Cinclodes comechingonus
Cinclodes albidiventris
Cinclodes oustaleti
Cinclodes olrogi
Cinclodes fuscus
Cinclodes antarcticus
Cinclodes taczanowskii
Cinclodes nigrofumosus
Cinclodes patagonicus
Cinclodes atacamensis
Cinclodes palliatus
Cinclodes aricomae
Cinclodes excelsior
Cinclodes pabsti
Upucerthia saturatior
Upucerthia jelskii
Upucerthia validirostris
Upucerthia dumetaria
Upucerthia albigula
Upucerthia serrana
Phleocryptes melanops
Limnornis curvirostris
Lochmias nematura
Furnarius figulus
Furnarius leucopus
Furnarius cinnamomeus
Furnarius cristatus
Furnarius rufus
Furnarius torridus
Furnarius minor
Furnarius longirostris
Tarphonomus certhioides
Tarphonomus harterti
Premnornis guttuligera
Pseudocolaptes lawrencii
Pseudocolaptes boissonneautii
Pseudocolaptes johnsoni
Berlepschia rikeri
Margarornis bellulus
Margarornis squamiger
Margarornis rubiginosus
Margarornis stellatus
Premnoplex tatei
Premnoplex brunnescens
Syndactyla dimidiata
Syndactyla roraimae
Syndactyla subalaris
Syndactyla rufosuperciliata
Syndactyla guttulata
Syndactyla ruficollis
Simoxenops striatus
Simoxenops ucayalae
Anabacerthia amaurotis
Anabacerthia variegaticeps
Anabacerthia striaticollis
Megaxenops parnaguae
Philydor novaesi
Philydor erythrocercum
Philydor ruficaudatum
Philydor rufum
Philydor atricapillus
Philydor erythropterum
Philydor lichtensteini
Philydor fuscipenne
Philydor pyrrhodes
Heliobletus contaminatus
Anabazenops dorsalis
Anabazenops fuscus
Ancistrops strigilatus
Thripadectes scrutator
Thripadectes rufobrunneus
Thripadectes melanorhynchus
Thripadectes flammulatus
Thripadectes holostictus
Thripadectes ignobilis
Thripadectes virgaticeps
Automolus rufipileatus
Automolus melanopezus
Cichlocolaptes leucophrus
Hyloctistes virgatus
Hyloctistes subulatus
Automolus leucophthalmus
Automolus infuscatus
Automolus ochrolaemus
Hylocryptus erythrocephalus
Hylocryptus rectirostris
Automolus rubiginosus
Clibanornis dendrocolaptoides
Ochetorhynchus ruficaudus
Ochetorhynchus phoenicurus
Ochetorhynchus andaecola
Ochetorhynchus melanura
Pygarrhichas albogularis
Xenops milleri
Xenops tenuirostris
Xenops rutilans
Xenops minutus
Lepidocolaptes souleyetii
Lepidocolaptes albolineatus
Lepidocolaptes squamatus
Lepidocolaptes angustirostris
Lepidocolaptes lacrymiger
Lepidocolaptes affinis
Lepidocolaptes leucogaster
Lepidocolaptes falcinellus
Campylorhamphus pucherani
Drymornis bridgesii
Campylorhamphus trochilirostris
Campylorhamphus procurvoides
Campylorhamphus pusillus
Campylorhamphus falcularius
Dendroplex kienerii
Dendroplex picus
Xiphorhynchus lachrymosus
Xiphorhynchus flavigaster
Xiphorhynchus guttatus
Xiphorhynchus susurrans
Xiphorhynchus obsoletus
Xiphorhynchus erythropygius
Xiphorhynchus triangularis
Xiphorhynchus ocellatus
Xiphorhynchus pardalotus
Xiphorhynchus spixii
Xiphorhynchus elegans
Xiphorhynchus fuscus
Hylexetastes uniformis
Hylexetastes perrotii
Hylexetastes brigidai
Hylexetastes stresemanni
Xiphocolaptes major
Xiphocolaptes promeropirhynchus
